Parameters vs Time
Line A: Structure Forces, Total Force/Moment - Global X (floater) [N]

*Time (s);Line A (N)
145.60001;236459.875
145.7;227726.375
145.8;222084.875
145.90001;219752.0625
146;220854.40625
146.10001;225481.15625
146.2;233622.203125
146.3;245213.96875
146.40001;260113.78125
146.5;278109.09375
146.60001;298941.125
146.7;322271.375
146.8;347725.25
146.90001;374904.875
147;403337.875
147.10001;432586.71875
147.2;462162.9375
147.3;491598.59375
147.40001;520450.59375
147.5;548274
147.60001;574685.0625
147.7;599311.625
147.8;621878.5625
147.90001;642118.875
148;659856.5625
148.10001;674995.125
148.2;687468.125
148.3;697305.75
148.40001;704599.75
148.5;709499.75
148.60001;712227.8125
148.7;713029.25
148.8;712227.4375
148.90001;710155.4375
149;707203.4375
149.10001;703730.3125
149.2;700168.8125
149.3;696876.9375
149.40001;694244.0625
149.5;692620.6875
149.60001;692331.0625
149.7;693651.6875
149.8;696821.75
149.90001;702016.25
150;709352.75
150.10001;718909.875
150.2;730699.75
150.3;744661.875
150.40001;760688.4375
150.5;778623.5625
150.60001;798256.1875
150.7;819349.4375
150.8;841598.9375
150.90001;864726.3125
151;888405.6875
151.10001;912288.6875
151.2;936069.25
151.3;959416.9375
151.40001;982050.6875
151.5;1003682.1875
151.60001;1024092.0625
151.7;1043063.1875
151.8;1060457
151.90001;1076184.25
152;1090157.625
152.10001;1102404
152.2;1112940.625
152.3;1121868.875
152.40001;1129325.625
152.5;1135466.125
152.60001;1140506.375
152.7;1144651.25
152.8;1148166.25
152.90001;1151263.125
153;1154237
153.10001;1157274
153.2;1160611
153.3;1164456
153.40001;1168954
153.5;1174223.5
153.60001;1180355.25
153.7;1187385.375
153.8;1195268.125
153.90001;1203952.625
154;1213306.125
154.10001;1223152.625
154.2;1233292.875
154.3;1243454.5
154.40001;1253345.5
154.5;1262657.5
154.60001;1271033.625
154.7;1278115
154.8;1283556
154.90001;1287015.125
155;1288128.75
155.10001;1286636.125
155.2;1282211
155.3;1274649.625
155.40001;1263764.875
155.5;1249421.125
155.60001;1231541.125
155.7;1210134.125
155.8;1185246.125
155.90001;1156984.875
156;1125563.25
156.10001;1091200.5
156.2;1054209.375
156.3;1014951.375
156.40001;973804.8125
156.5;931243.5
156.60001;887695.75
156.7;843660.8125
156.8;799632
156.90001;756110.3125
157;713569.6875
157.10001;672484.1875
157.2;633311.9375
157.3;596420.5625
157.40001;562193.125
157.5;530927.0625
157.60001;502896.4375
157.7;478279.78125
157.8;457221.84375
157.90001;439781.90625
158;425995.5
158.10001;415774.25
158.2;409039.1875
158.3;405616.96875
158.40001;405287.75
158.5;407803.125
158.60001;412871.65625
158.7;420160.34375
158.8;429344.375
158.90001;440056.3125
159;451942.53125
159.10001;464634.21875
159.2;477797.875
159.3;491085.96875
159.40001;504205.46875
159.5;516850.21875
159.60001;528793.875
159.7;539812.9375
159.8;549729.5
159.90001;558409.25
160;565756.5625
160.10001;571703.6875
160.2;576236.5
160.3;579363.6875
160.40001;581126.5625
160.5;581601.875
160.60001;580869.5
160.7;579048.5625
160.8;576265.25
160.90001;572638.9375
161;568312.8125
161.10001;563419.125
161.2;558080.625
161.3;552413.25
161.40001;546526.375
161.5;540502.8125
161.60001;534410.4375
161.7;528301.625
161.8;522224.5625
161.90001;516167.375
162;510139.75
162.10001;504115.71875
162.2;498064.6875
162.3;491932.96875
162.40001;485651.40625
162.5;479178.96875
162.60001;472429.8125
162.7;465342.875
162.8;457865.90625
162.90001;449924.46875
163;441479.53125
163.10001;432505.3125
163.2;422966.3125
163.3;412868.40625
163.40001;402215.75
163.5;391039.71875
163.60001;379379.90625
163.7;367299.71875
163.8;354865.90625
163.90001;342174.6875
164;329314.75
164.10001;316401.5625
164.2;303533.375
164.3;290826.40625
164.40001;278396.15625
164.5;266353.8125
164.60001;254787.75
164.7;243811.96875
164.8;233487.4375
164.90001;223893.859375
165;215081.03125
165.10001;207085.34375
165.2;199922.25
165.3;193595.125
165.40001;188088.234375
165.5;183365.59375
165.60001;179385.625
165.7;176082.9375
165.8;173385.34375
165.90001;171217.625
166;169479.5
166.10001;168090.71875
166.2;166951.828125
166.3;165971.96875
166.40001;165066.828125
166.5;164151.78125
166.60001;163159.71875
166.7;162027.75
166.8;160709.15625
166.90001;159168.734375
167;157385.40625
167.10001;155352.5
167.2;153079.40625
167.3;150585.578125
167.40001;147909.078125
167.5;145091.03125
167.60001;142184.421875
167.7;139251.6875
167.8;136356.984375
167.90001;133567.59375
168;130950.8515625
168.10001;128568.359375
168.2;126482.6015625
168.3;124740.3984375
168.40001;123384.65625
168.5;122448.234375
168.60001;121948.625
168.7;121890.5859375
168.8;122265.4921875
168.90001;123048.25
169;124206.015625
169.10001;125685.140625
169.2;127428.4296875
169.3;129361.5546875
169.40001;131406.34375
169.5;133476.1875
169.60001;135480.03125
169.7;137328.84375
169.8;138929.546875
169.90001;140198.390625
170;141049.40625
170.10001;141414.59375
170.2;141230.375
170.3;140441.6875
170.40001;139016.46875
170.5;136933.8125
170.60001;134180.75
170.7;130768.1953125
170.8;126722.4296875
170.90001;122080.1015625
171;116896.0703125
171.10001;111233.109375
171.2;105174.5703125
171.3;98799.9296875
171.40001;92211.5703125
171.5;85500.171875
171.60001;78774.09375
171.7;72127.015625
171.8;65664.3359375
171.90001;59478.34375
172;53656.6171875
172.10001;48277.8359375
172.2;43414.6171875
172.3;39120.21484375
172.40001;35442.36328125
172.5;32411.6328125
172.60001;30046.283203125
172.7;28352.04296875
172.8;27320.833984375
172.90001;26930.10546875
173;27150.755859375
173.10001;27943.29296875
173.2;29253.982421875
173.3;31034.48046875
173.40001;33220.3203125
173.5;35754.3984375
173.60001;38571.58984375
173.7;41615.7265625
173.8;44825.5703125
173.90001;48155.6640625
174;51558.890625
174.10001;54998.453125
174.2;58446.96484375
174.3;61888.0390625
174.40001;65312.71875
174.5;68725.2109375
174.60001;72129.796875
174.7;75554.0625
174.8;79020.9375
174.90001;82570.296875
175;86235.921875
175.10001;90064.5
175.2;94103.5234375
175.3;98396.9375
175.40001;102986.9140625
175.5;107917.3671875
175.60001;113224.921875
175.7;118935.03125
175.8;125073.2890625
175.90001;131646.53125
176;138656.15625
176.10001;146096.6875
176.2;153937.84375
176.3;162158.140625
176.40001;170705.3125
176.5;179521.0625
176.60001;188545.203125
176.7;197691.875
176.8;206898.546875
176.90001;216050.390625
177;225067.09375
177.10001;233844.765625
177.2;242286.5
177.3;250290.71875
177.40001;257764.375
177.5;264613.71875
177.60001;270750.46875
177.7;276095
177.8;280589.125
177.90001;284156.5
178;286770.875
178.10001;288380.03125
178.2;288968.625
178.3;288530.0625
178.40001;287073.46875
178.5;284610.375
178.60001;281188.96875
178.7;276842.84375
178.8;271635.4375
178.90001;265629.09375
179;258908.96875
179.10001;251561.1875
179.2;243678.984375
179.3;235364.21875
179.40001;226719.53125
179.5;217861.21875
179.60001;208883.84375
179.7;199911.15625
179.8;191036.375
179.90001;182378.5
180;174026.640625
180.10001;166080.78125
180.2;158628.6875
180.3;151752.640625
180.40001;145524.4375
180.5;140010.328125
180.60001;135261.75
180.7;131327.5625
180.8;128234.40625
180.90001;126020.4140625
181;124679.1953125
181.10001;124238.359375
181.2;124669.2734375
181.3;125965.7578125
181.40001;128104.0546875
181.5;131040.0625
181.60001;134733.515625
181.7;139133.828125
181.8;144181.53125
181.90001;149815.5
182;155957.9375
182.10001;162539
182.2;169479.25
182.3;176700.28125
182.40001;184125.5625
182.5;191666.5
182.60001;199251.125
182.7;206801.578125
182.8;214244.75
182.90001;221517.21875
183;228544
183.10001;235282.59375
183.2;241686.734375
183.3;247712.84375
183.40001;253334.03125
183.5;258525.90625
183.60001;263278.71875
183.7;267594.625
183.8;271487.59375
183.90001;274962.84375
184;278059.65625
184.10001;280806.9375
184.2;283249.78125
184.3;285433.46875
184.40001;287415.875
184.5;289252.40625
184.60001;291004.53125
184.7;292726.71875
184.8;294483.71875
184.90001;296324.1875
185;298313.8125
185.10001;300475.03125
185.2;302862.40625
185.3;305510.125
185.40001;308426.5625
185.5;311627.84375
185.60001;315121.34375
185.7;318880.84375
185.8;322895.0625
185.90001;327124.15625
186;331529.5625
186.10001;336063.78125
186.2;340659.34375
186.3;345248.65625
186.40001;349764.21875
186.5;354128.03125
186.60001;358270.3125
186.7;362116.59375
186.8;365590.46875
186.90001;368620.875
187;371158.8125
187.10001;373151.8125
187.2;374564.09375
187.3;375369.09375
187.40001;375548.15625
187.5;375110.1875
187.60001;374073.40625
187.7;372461.0625
187.8;370327.15625
187.90001;367741
188;364764.28125
188.10001;361485.8125
188.2;358000.65625
188.3;354411.875
188.40001;350828.65625
188.5;347359.6875
188.60001;344108.5
188.7;341186.46875
188.8;338680.65625
188.90001;336687.9375
189;335286.71875
189.10001;334523.6875
189.2;334458.875
189.3;335100.25
189.40001;336458.75
189.5;338520.09375
189.60001;341234.78125
189.7;344547.625
189.8;348370.375
189.90001;352598.1875
190;357112.15625
190.10001;361770.28125
190.2;366418.4375
190.3;370896.5625
190.40001;375034.625
190.5;378658.5625
190.60001;381588.125
190.7;383663.78125
190.8;384721.03125
190.90001;384617.625
191;383218.96875
191.10001;380406.28125
191.2;376097.625
191.3;370227.0625
191.40001;362755.75
191.5;353680.75
191.60001;343020.875
191.7;330831.0625
191.8;317198.8125
191.90001;302222.875
192;286050.40625
192.10001;268838.03125
192.2;250769.03125
192.3;232063.28125
192.40001;212919.03125
192.5;193569.1875
192.60001;174254.34375
192.7;155202.875
192.8;136653.40625
192.90001;118832.234375
193;101957.546875
193.10001;86225.8515625
193.2;71821.828125
193.3;58900.7734375
193.40001;47598.31640625
193.5;38030.9921875
193.60001;30269.8359375
193.7;24375.79296875
193.8;20369.689453125
193.90001;18244.787109375
194;17969.48046875
194.10001;19490.658203125
194.2;22721.623046875
194.3;27571.2421875
194.40001;33915.6171875
194.5;41627.37890625
194.60001;50564.015625
194.7;60578.6015625
194.8;71517.8125
194.90001;83238.921875
195;95591.0546875
195.10001;108440.0546875
195.2;121657.4765625
195.3;135131.3125
195.40001;148757.546875
195.5;162455.1875
195.60001;176156.203125
195.7;189805.609375
195.8;203374.84375
195.90001;216843.5625
196;230200.375
196.10001;243461.75
196.2;256636.71875
196.3;269757.09375
196.40001;282845
196.5;295940.59375
196.60001;309068
196.7;322260.75
196.8;335527.71875
196.90001;348885.71875
197;362333.0625
197.10001;375860.875
197.2;389426.53125
197.3;403002.9375
197.40001;416521.125
197.5;429906.5625
197.60001;443066.90625
197.7;455904
197.8;468298.71875
197.90001;480133.96875
198;491267.09375
198.10001;501580.84375
198.2;510924.0625
198.3;519175.53125
198.40001;526205.375
198.5;531906.375
198.60001;536173.125
198.7;538928.625
198.8;540089.0625
198.90001;539640.1875
199;537548.375
199.10001;533821.4375
199.2;528493.4375
199.3;521626.40625
199.40001;513305.28125
199.5;503639.9375
199.60001;492770.125
199.7;480848.78125
199.8;468044.375
199.90001;454548.1875
200;440560.46875
200.10001;426294.84375
200.2;411951.53125
200.3;397749.90625
200.40001;383885.84375
200.5;370559
200.60001;357958.75
200.7;346223.53125
200.8;335515.03125
200.90001;325947.5625
201;317608.5625
201.10001;310575.4375
201.2;304867.96875
201.3;300506.6875
201.40001;297454.375
201.5;295668.15625
201.60001;295069.1875
201.7;295552.53125
201.8;296996.34375
201.90001;299257.59375
202;302180.09375
202.10001;305595.59375
202.2;309318.875
202.3;313181.0625
202.40001;316997.8125
202.5;320615.625
202.60001;323853.625
202.7;326586.71875
202.8;328671.4375
202.90001;330006.90625
203;330509.125
203.10001;330114.53125
203.2;328796.28125
203.3;326547.65625
203.40001;323378.875
203.5;319364
203.60001;314553.53125
203.7;309059.03125
203.8;302990.15625
203.90001;296497.15625
204;289720.5
204.10001;282838.34375
204.2;276028.34375
204.3;269464.75
204.40001;263331.125
204.5;257804.5
204.60001;253052.90625
204.7;249244.859375
204.8;246525.046875
204.90001;245030.25
205;244856.9375
205.10001;246115.46875
205.2;248859.640625
205.3;253139.96875
205.40001;258975.203125
205.5;266353.28125
205.60001;275257.625
205.7;285622.34375
205.8;297381.8125
205.90001;310435.65625
206;324667.875
206.10001;339953.78125
206.2;356154.1875
206.3;373119.15625
206.40001;390690.09375
206.5;408693.46875
206.60001;426991.34375
206.7;445403.15625
206.8;463787.53125
206.90001;481987.28125
207;499869.3125
207.10001;517312.125
207.2;534201.125
207.3;550439.8125
207.40001;565951.375
207.5;580666.625
207.60001;594554.5
207.7;607563.875
207.8;619708.375
207.90001;630978.625
208;641394.8125
208.10001;650972.625
208.2;659794.4375
208.3;667887.75
208.40001;675314.25
208.5;682151.375
208.60001;688469.25
208.7;694326.875
208.8;699811
208.90001;704991.5625
209;709936.25
209.10001;714692
209.2;719332.0625
209.3;723883
209.40001;728384.3125
209.5;732856.5
209.60001;737308
209.7;741734
209.8;746124.9375
209.90001;750463.5625
210;754691.4375
210.10001;758775.25
210.2;762652.5
210.3;766255.6875
210.40001;769517.125
210.5;772354.5
210.60001;774683.625
210.7;776436.9375
210.8;777521
210.90001;777871.4375
211;777401.6875
211.10001;776071.375
211.2;773818
211.3;770610.3125
211.40001;766426.6875
211.5;761261.1875
211.60001;755117.125
211.7;748056.1875
211.8;740098.0625
211.90001;731352.3125
212;721883.1875
212.10001;711835.0625
212.2;701340.75
212.3;690554.875
212.40001;679656.3125
212.5;668844.0625
212.60001;658329.75
212.7;648320.3125
212.8;639041.5
212.90001;630740.8125
213;623635.25
213.10001;617943
213.2;613902.625
213.3;611701
213.40001;611544
213.5;613584.6875
213.60001;617966.25
213.7;624810.3125
213.8;634186.5
213.90001;646137.8125
214;660684
214.10001;677768.25
214.2;697334.9375
214.3;719247
214.40001;743358.25
214.5;769450.5
214.60001;797287
214.7;826583.3125
214.8;857054.8125
214.90001;888314.0625
215;920023.3125
215.10001;951791
215.2;983211.1875
215.3;1013879.0625
215.40001;1043381.875
215.5;1071321.75
215.60001;1097307.5
215.7;1120964.25
215.8;1141957.25
215.90001;1159950
216;1174707.125
216.10001;1185960.375
216.2;1193551.125
216.3;1197323.625
216.40001;1197218.125
216.5;1193199.625
216.60001;1185301.375
216.7;1173607
216.8;1158253
216.90001;1139433.75
217;1117399.75
217.10001;1092408.625
217.2;1064788.75
217.3;1034899.3125
217.40001;1003096.8125
217.5;969780.6875
217.60001;935361.625
217.7;900245.4375
217.8;864827.75
217.90001;829491.8125
218;794638
218.10001;760606.625
218.2;727709.125
218.3;696249.8125
218.40001;666443.375
218.5;638534.9375
218.60001;612676.5
218.7;588981.25
218.8;567529.0625
218.90001;548363.25
219;531476.875
219.10001;516837.03125
219.2;504358.59375
219.3;493982.71875
219.40001;485557.625
219.5;478978.09375
219.60001;474103.15625
219.7;470783.5
219.8;468900.34375
219.90001;468331.65625
220;468969.46875
220.10001;470737.5625
220.2;473561.0625
220.3;477444.3125
220.40001;482364.625
220.5;488361.4375
220.60001;495517.5
220.7;503922.78125
220.8;513721.125
220.90001;525052.1875
221;538094.375
221.10001;553043.875
221.2;570116.4375
221.3;589494.3125
221.40001;611395.1875
221.5;636003.5
221.60001;663484.625
221.7;693975.0625
221.8;727597.6875
221.90001;764404.0625
222;804420.5625
222.10001;847617.875
222.2;893893.25
222.3;943123
222.40001;995093.5
222.5;1049526.25
222.60001;1106133.25
222.7;1164518.375
222.8;1224265.125
222.90001;1284910.75
223;1345941.625
223.10001;1406826.5
223.2;1467022.75
223.3;1525994.25
223.40001;1583168.5
223.5;1637972.25
223.60001;1689932.875
223.7;1738507.375
223.8;1783302.5
223.90001;1823908.875
224;1859995.5
224.10001;1891313.75
224.2;1917622.625
224.3;1938863.875
224.40001;1955019.125
224.5;1966066
224.60001;1972187.75
224.7;1973579.875
224.8;1970511.5
224.90001;1963335.5
225;1952478.125
225.10001;1938368.5
225.2;1921499
225.3;1902414.5
225.40001;1881652.125
225.5;1859768.625
225.60001;1837303.5
225.7;1814770.5
225.8;1792680.875
225.90001;1771501.5
226;1751617.125
226.10001;1733370.75
226.2;1717075.875
226.3;1702908.75
226.40001;1691032.125
226.5;1681471.125
226.60001;1674241.125
226.7;1669211.25
226.8;1666231.25
226.90001;1665052.25
227;1665370.75
227.10001;1666843.75
227.2;1669065.625
227.3;1671589.375
227.40001;1673993.25
227.5;1675797.5
227.60001;1676525
227.7;1675761.875
227.8;1673027.375
227.90001;1667983.125
228;1660243.125
228.10001;1649541.875
228.2;1635627.625
228.3;1618339.375
228.40001;1597600.875
228.5;1573369.625
228.60001;1545729.875
228.7;1514790.25
228.8;1480745.875
228.90001;1443884.5
229;1404516.5
229.10001;1363049.25
229.2;1319911.5
229.3;1275535.625
229.40001;1230417.75
229.5;1185099.375
229.60001;1140058.5
229.7;1095814.5
229.8;1052837.125
229.90001;1011597.3125
230;972530.1875
230.10001;935981.3125
230.2;902302.9375
230.3;871749.75
230.40001;844523.875
230.5;820795.8125
230.60001;800620.1875
230.7;784013
230.8;770927.6875
230.90001;761267.9375
231;754876.875
231.10001;751523.9375
231.2;750980.5
231.3;752979.875
231.40001;757185.0625
231.5;763297.8125
231.60001;771015.875
231.7;779971.4375
231.8;789893.9375
231.90001;800503
232;811523.625
232.10001;822722.375
232.2;833934.6875
232.3;845002.1875
232.40001;855829.9375
232.5;866363.625
232.60001;876607
232.7;886594
232.8;896416
232.90001;906182.8125
233;916033.0625
233.10001;926157.6875
233.2;936764.625
233.3;948053.125
233.40001;960229.125
233.5;973498.75
233.60001;988066.8125
233.7;1004088.375
233.8;1021726.5625
233.90001;1041095.375
234;1062254.75
234.10001;1085235
234.2;1110025.25
234.3;1136546.875
234.40001;1164681.375
234.5;1194238.5
234.60001;1225008.5
234.7;1256744
234.8;1289136.75
234.90001;1321807.25
235;1354413.125
235.10001;1386561.625
235.2;1417831.875
235.3;1447823.875
235.40001;1476111.125
235.5;1502337.25
235.60001;1526084
235.7;1547030.875
235.8;1564865.125
235.90001;1579339.125
236;1590211.875
236.10001;1597348.625
236.2;1600642.125
236.3;1600086.375
236.40001;1595672.375
236.5;1587528
236.60001;1575780.375
236.7;1560666.75
236.8;1542424.875
236.90001;1521397.375
237;1497958.625
237.10001;1472479
237.2;1445419
237.3;1417180.875
237.40001;1388280.125
237.5;1359129.125
237.60001;1330207.375
237.7;1301966.125
237.8;1274784.375
